OrderID,Date,CustomerName,CustomerEmail,Country,City,Category,Product,Quantity,UnitPrice,Subtotal,DiscountPct,DiscountAmount,Tax8Pct,GrandTotal,PaymentMethod,ShippingMethod,OrderStatus,SalesRep,Rating
ORD-10140,2023-01-15,Tina Fey,customer6851@email.com,UAE,Sydney,Sports,Resistance Bands,3,42.95,128.85,20,25.77,8.25,111.33,COD,Free Shipping,Shipped,Usman Khan,3
ORD-10141,2023-01-15,Carlos Mendez,customer2634@email.com,Canada,Toronto,Electronics,Mouse,1,1236.55,1236.55,25,309.14,74.19,1001.6,PayPal,Express,Delivered,John Doe,3
ORD-10142,2023-01-15,Hina Khan,customer5814@email.com,USA,Sydney,Sports,Protein Shaker,5,173.16,865.8,20,173.16,55.41,748.05,Credit Card,Standard,Delivered,Sara Ahmed,5
ORD-10143,2023-01-15,Bob Smith,customer2167@email.com,Canada,Berlin,Books,Deep Learning,2,36.6,73.2,0,0.0,5.86,79.06,Bank Transfer,Standard,Shipped,Nadia Islam,5
ORD-10144,2023-01-15,Sam Wilson,customer5076@email.com,Pakistan,London,Books,Data Science 101,3,33.31,99.93,10,9.99,7.2,97.14,PayPal,Standard,Delivered,Sara Ahmed,3
ORD-10145,2023-01-15,Quinn Hughes,customer9390@email.com,India,Dubai,Books,Deep Learning,6,33.23,199.38,0,0.0,15.95,215.33,PayPal,Standard,Delivered,Nadia Islam,5
ORD-10146,2023-01-16,Eve Turner,customer7958@email.com,USA,Berlin,Books,Statistics,3,10.9,32.7,0,0.0,2.62,35.32,Debit Card,Free Shipping,Shipped,John Doe,5
ORD-10147,2023-01-16,Tina Fey,customer6442@email.com,UK,Toronto,Books,Web Dev,3,28.29,84.87,10,8.49,6.11,82.49,Credit Card,Overnight,Delivered,Sara Ahmed,5
ORD-10148,2023-01-16,Quinn Hughes,customer7360@email.com,Pakistan,London,Home & Kitchen,Coffee Maker,6,191.9,1151.4,10,115.14,82.9,1119.16,PayPal,Express,Delivered,John Doe,4
ORD-10149,2023-01-16,Julia Roberts,customer7699@email.com,Pakistan,Mumbai,Clothing,Sweater,5,112.71,563.55,10,56.36,40.58,547.77,Debit Card,Free Shipping,Delivered,Ali Raza,5
ORD-10150,2023-01-16,Ivan Drago,customer4505@email.com,India,Karachi,Books,Web Dev,9,51.2,460.8,0,0.0,36.86,497.66,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-10151,2023-01-16,Frank Castle,customer1802@email.com,UAE,Karachi,Electronics,Smartwatch,1,840.22,840.22,0,0.0,67.22,907.44,Debit Card,Overnight,Returned,Sara Ahmed,5
ORD-10152,2023-01-16,Kevin Hart,customer8627@email.com,UAE,Berlin,Electronics,Power Bank,3,175.84,527.52,0,0.0,42.2,569.72,PayPal,Standard,Delivered,Sara Ahmed,2
ORD-10153,2023-01-16,Bob Smith,customer9892@email.com,USA,Sydney,Electronics,Tablet,3,393.43,1180.29,0,0.0,94.42,1274.71,Debit Card,Standard,Shipped,Ali Raza,3
ORD-10154,2023-01-16,Laura Palmer,customer1502@email.com,USA,Karachi,Electronics,Headphones,6,289.15,1734.9,0,0.0,138.79,1873.69,Credit Card,Standard,Shipped,Ali Raza,5
ORD-10155,2023-01-17,Laura Palmer,customer6825@email.com,Canada,Lahore,Home & Kitchen,Blender,8,67.35,538.8,10,53.88,38.79,523.71,COD,Free Shipping,Processing,John Doe,5
ORD-10156,2023-01-17,Priya Sharma,customer8939@email.com,India,London,Electronics,Tablet,3,580.55,1741.65,15,261.25,118.43,1598.83,COD,Express,Shipped,Ali Raza,4
ORD-10157,2023-01-17,Laura Palmer,customer7032@email.com,USA,Karachi,Books,Statistics,3,17.62,52.86,5,2.64,4.02,54.24,Credit Card,Standard,Delivered,Nadia Islam,4
ORD-10158,2023-01-17,Rachel Green,customer8406@email.com,UAE,Lahore,Sports,Gym Bag,6,115.41,692.46,10,69.25,49.86,673.07,COD,Express,Delivered,Usman Khan,4
ORD-10159,2023-01-17,Mike Ross,customer5719@email.com,Canada,Dubai,Electronics,Smartwatch,8,129.31,1034.48,0,0.0,82.76,1117.24,PayPal,Standard,Cancelled,Sara Ahmed,1
ORD-10160,2023-01-17,Omar Sheikh,customer8748@email.com,Australia,Sydney,Home & Kitchen,Air Fryer,6,26.71,160.26,25,40.06,9.62,129.82,Debit Card,Standard,Delivered,John Doe,1
ORD-10161,2023-01-17,Priya Sharma,customer3870@email.com,Pakistan,Mumbai,Home & Kitchen,Juicer,3,59.05,177.15,0,0.0,14.17,191.32,COD,Overnight,Delivered,John Doe,2
ORD-10162,2023-01-17,Diana Prince,customer5758@email.com,Canada,Mumbai,Electronics,Monitor,4,299.69,1198.76,15,179.81,81.52,1100.47,Credit Card,Standard,Delivered,John Doe,4
ORD-10163,2023-01-17,Laura Palmer,customer6968@email.com,USA,London,Sports,Protein Shaker,1,220.04,220.04,20,44.01,14.08,190.11,Credit Card,Free Shipping,Delivered,John Doe,4
ORD-10164,2023-01-17,Quinn Hughes,customer2098@email.com,India,Lahore,Electronics,Smartwatch,8,790.25,6322.0,20,1264.4,404.61,5462.21,Credit Card,Express,Cancelled,Sara Ahmed,3
ORD-10165,2023-01-18,Alice Johnson,customer4169@email.com,USA,New York,Home & Kitchen,Coffee Maker,4,73.42,293.68,0,0.0,23.49,317.17,PayPal,Standard,Shipped,John Doe,5
ORD-10166,2023-01-18,Rachel Green,customer1382@email.com,UAE,Mumbai,Clothing,Jeans,6,69.47,416.82,10,41.68,30.01,405.15,Credit Card,Standard,Shipped,Sara Ahmed,3
ORD-10167,2023-01-18,Priya Sharma,customer8790@email.com,UAE,Mumbai,Books,Web Dev,3,23.8,71.4,0,0.0,5.71,77.11,PayPal,Express,Delivered,John Doe,5
ORD-10168,2023-01-18,Alice Johnson,customer4940@email.com,UK,Dubai,Home & Kitchen,Blender,6,89.7,538.2,0,0.0,43.06,581.26,Credit Card,Standard,Delivered,John Doe,5
ORD-10169,2023-01-18,Julia Roberts,customer8452@email.com,UAE,Mumbai,Electronics,Mouse,9,59.92,539.28,0,0.0,43.14,582.42,Debit Card,Express,Delivered,Usman Khan,3
ORD-10170,2023-01-18,Sam Wilson,customer7452@email.com,India,Mumbai,Books,SQL Mastery,9,30.69,276.21,20,55.24,17.68,238.65,Credit Card,Overnight,Delivered,Nadia Islam,3
ORD-10171,2023-01-18,Priya Sharma,customer5271@email.com,UK,Karachi,Electronics,Monitor,3,1044.2,3132.6,20,626.52,200.49,2706.57,PayPal,Overnight,Delivered,Ali Raza,4
ORD-10172,2023-01-18,Nina Simone,customer5323@email.com,Pakistan,Mumbai,Electronics,Smartwatch,3,378.1,1134.3,0,0.0,90.74,1225.04,Credit Card,Express,Delivered,Ali Raza,4
ORD-10173,2023-01-18,Bob Smith,customer3038@email.com,Pakistan,Dubai,Clothing,Sweater,4,28.45,113.8,5,5.69,8.65,116.76,Debit Card,Free Shipping,Delivered,Ali Raza,4
ORD-10174,2023-01-18,Frank Castle,customer6461@email.com,India,Sydney,Books,SQL Mastery,7,53.79,376.53,25,94.13,22.59,304.99,COD,Standard,Shipped,Nadia Islam,4
ORD-10175,2023-01-19,Eve Turner,customer9063@email.com,Canada,Berlin,Books,SQL Mastery,3,20.13,60.39,5,3.02,4.59,61.96,Credit Card,Standard,Delivered,Sara Ahmed,5
ORD-10176,2023-01-19,Laura Palmer,customer2985@email.com,India,Mumbai,Clothing,Tracksuit,8,41.31,330.48,0,0.0,26.44,356.92,Debit Card,Overnight,Delivered,Ali Raza,2
ORD-10177,2023-01-19,Diana Prince,customer2262@email.com,USA,Islamabad,Home & Kitchen,Iron,8,345.7,2765.6,5,138.28,210.19,2837.51,COD,Standard,Processing,Ali Raza,5
ORD-10178,2023-01-19,Diana Prince,customer6731@email.com,UK,London,Electronics,Webcam,6,1234.81,7408.86,15,1111.33,503.8,6801.33,Bank Transfer,Express,Delivered,Ali Raza,3
ORD-10179,2023-01-19,Eve Turner,customer6116@email.com,USA,New York,Sports,Cycling Gloves,4,228.59,914.36,5,45.72,69.49,938.13,PayPal,Overnight,Delivered,Sara Ahmed,4
ORD-10180,2023-01-19,Grace Lee,customer1349@email.com,Germany,Islamabad,Electronics,Keyboard,5,759.4,3797.0,15,569.55,258.2,3485.65,Credit Card,Standard,Cancelled,Nadia Islam,2
ORD-10181,2023-01-19,Frank Castle,customer1440@email.com,USA,Karachi,Electronics,Headphones,2,365.74,731.48,5,36.57,55.59,750.5,Credit Card,Standard,Shipped,Nadia Islam,4
ORD-10182,2023-01-19,Mike Ross,customer3808@email.com,UK,Toronto,Home & Kitchen,Iron,6,49.75,298.5,0,0.0,23.88,322.38,PayPal,Express,Processing,Sara Ahmed,5
ORD-10183,2023-01-19,Diana Prince,customer3562@email.com,India,Dubai,Electronics,Power Bank,3,881.48,2644.44,0,0.0,211.56,2856.0,Debit Card,Free Shipping,Delivered,Usman Khan,2
ORD-10184,2023-01-20,Mike Ross,customer4152@email.com,Canada,London,Clothing,Polo Shirt,6,23.77,142.62,0,0.0,11.41,154.03,PayPal,Standard,Returned,John Doe,4
ORD-10185,2023-01-20,Diana Prince,customer9479@email.com,Pakistan,Berlin,Clothing,Sweater,5,72.9,364.5,5,18.23,27.7,373.97,Debit Card,Express,Delivered,Sara Ahmed,4
ORD-10186,2023-01-20,Julia Roberts,customer3333@email.com,USA,Toronto,Books,AI Future,2,56.73,113.46,0,0.0,9.08,122.54,Credit Card,Express,Returned,John Doe,3
ORD-10187,2023-01-20,Tina Fey,customer1073@email.com,UAE,Islamabad,Sports,Cycling Gloves,5,476.79,2383.95,15,357.59,162.11,2188.47,Credit Card,Standard,Cancelled,Nadia Islam,5
ORD-10188,2023-01-20,Alice Johnson,customer8544@email.com,UAE,Sydney,Electronics,Headphones,5,397.03,1985.15,5,99.26,150.87,2036.76,Bank Transfer,Standard,Shipped,John Doe,5
ORD-10189,2023-01-20,Hina Khan,customer7949@email.com,Pakistan,London,Electronics,Smartwatch,9,954.96,8594.64,15,1289.2,584.44,7889.88,Bank Transfer,Standard,Shipped,Ali Raza,5
ORD-10190,2023-01-20,Grace Lee,customer3205@email.com,India,Islamabad,Home & Kitchen,Coffee Maker,8,200.15,1601.2,25,400.3,96.07,1296.97,Debit Card,Overnight,Processing,John Doe,4
ORD-10191,2023-01-20,Eve Turner,customer9621@email.com,UAE,Islamabad,Clothing,Jacket,7,132.6,928.2,15,139.23,63.12,852.09,Credit Card,Express,Delivered,John Doe,4
ORD-10192,2023-01-20,Carlos Mendez,customer2471@email.com,Canada,Sydney,Sports,Cycling Gloves,3,141.54,424.62,25,106.16,25.48,343.94,Bank Transfer,Free Shipping,Delivered,Nadia Islam,4
ORD-10193,2023-01-20,Omar Sheikh,customer4481@email.com,USA,London,Books,Deep Learning,4,5.2,20.8,10,2.08,1.5,20.22,Credit Card,Standard,Cancelled,Usman Khan,5
ORD-10194,2023-01-21,Quinn Hughes,customer8538@email.com,Pakistan,Karachi,Clothing,Shorts,6,32.76,196.56,0,0.0,15.72,212.28,Debit Card,Free Shipping,Delivered,John Doe,4
ORD-10195,2023-01-21,Mike Ross,customer4180@email.com,India,Sydney,Books,Machine Learning,3,24.22,72.66,20,14.53,4.65,62.78,Credit Card,Express,Cancelled,Nadia Islam,5
ORD-10196,2023-01-21,Omar Sheikh,customer2730@email.com,India,Karachi,Home & Kitchen,Toaster,9,139.97,1259.73,20,251.95,80.62,1088.4,Debit Card,Standard,Shipped,Ali Raza,5
ORD-10197,2023-01-21,Sam Wilson,customer1035@email.com,India,New York,Home & Kitchen,Iron,8,320.72,2565.76,20,513.15,164.21,2216.82,Debit Card,Standard,Processing,John Doe,5
ORD-10198,2023-01-21,Tina Fey,customer2020@email.com,India,Toronto,Electronics,Headphones,6,1036.81,6220.86,10,622.09,447.9,6046.67,COD,Express,Delivered,John Doe,4
ORD-10199,2023-01-21,Nina Simone,customer6534@email.com,Pakistan,New York,Sports,Water Bottle,4,155.38,621.52,10,62.15,44.75,604.12,Debit Card,Free Shipping,Delivered,Ali Raza,4
ORD-10200,2023-01-21,Mike Ross,customer8161@email.com,USA,Sydney,Books,Cloud Computing,7,30.18,211.26,0,0.0,16.9,228.16,COD,Overnight,Cancelled,Sara Ahmed,5
ORD-10201,2023-01-21,Laura Palmer,customer9009@email.com,USA,Dubai,Clothing,Jeans,3,23.38,70.14,10,7.01,5.05,68.18,PayPal,Express,Delivered,Usman Khan,5
ORD-10202,2023-01-21,Ivan Drago,customer4117@email.com,Australia,New York,Home & Kitchen,Microwave,8,361.3,2890.4,0,0.0,231.23,3121.63,Debit Card,Standard,Shipped,Ali Raza,5
ORD-10203,2023-01-22,Carlos Mendez,customer3535@email.com,UK,Dubai,Electronics,Webcam,1,1406.37,1406.37,0,0.0,112.51,1518.88,PayPal,Standard,Processing,Ali Raza,4
ORD-10204,2023-01-22,Kevin Hart,customer5714@email.com,Pakistan,Dubai,Electronics,Tablet,3,1470.72,4412.16,10,441.22,317.68,4288.62,Credit Card,Standard,Delivered,Ali Raza,5
ORD-10205,2023-01-22,Julia Roberts,customer9337@email.com,USA,Sydney,Books,Web Dev,5,52.77,263.85,5,13.19,20.05,270.71,Debit Card,Standard,Shipped,Sara Ahmed,4
ORD-10206,2023-01-22,Alice Johnson,customer5963@email.com,Canada,Berlin,Home & Kitchen,Kettle,5,86.11,430.55,0,0.0,34.44,464.99,COD,Overnight,Delivered,Ali Raza,4
ORD-10207,2023-01-22,Quinn Hughes,customer7091@email.com,Canada,Mumbai,Sports,Resistance Bands,2,30.73,61.46,15,9.22,4.18,56.42,Credit Card,Free Shipping,Delivered,Sara Ahmed,5
ORD-10208,2023-01-22,Mike Ross,customer2026@email.com,Australia,Islamabad,Home & Kitchen,Rice Cooker,8,240.25,1922.0,20,384.4,123.01,1660.61,Credit Card,Standard,Delivered,Usman Khan,4
ORD-10209,2023-01-22,Nina Simone,customer4665@email.com,USA,New York,Books,Statistics,5,55.19,275.95,10,27.6,19.87,268.22,Credit Card,Overnight,Shipped,Sara Ahmed,5
ORD-10210,2023-01-22,Alice Johnson,customer2286@email.com,UAE,Lahore,Books,Business Analytics,7,14.75,103.25,5,5.16,7.85,105.94,COD,Standard,Cancelled,Usman Khan,4
ORD-10211,2023-01-22,Bob Smith,customer3846@email.com,USA,New York,Home & Kitchen,Microwave,7,22.68,158.76,25,39.69,9.53,128.6,Credit Card,Standard,Delivered,Usman Khan,4
ORD-10212,2023-01-22,Bob Smith,customer9512@email.com,Pakistan,Berlin,Books,Business Analytics,5,49.3,246.5,0,0.0,19.72,266.22,Credit Card,Standard,Delivered,Usman Khan,1
ORD-10213,2023-01-23,Grace Lee,customer8774@email.com,Pakistan,Toronto,Home & Kitchen,Microwave,8,49.18,393.44,10,39.34,28.33,382.43,Credit Card,Standard,Delivered,Nadia Islam,4
ORD-10214,2023-01-23,Ivan Drago,customer3293@email.com,USA,Berlin,Clothing,Polo Shirt,9,67.92,611.28,0,0.0,48.9,660.18,Credit Card,Standard,Delivered,Usman Khan,4
ORD-10215,2023-01-23,Diana Prince,customer2612@email.com,UAE,Mumbai,Home & Kitchen,Blender,4,277.98,1111.92,0,0.0,88.95,1200.87,Debit Card,Standard,Delivered,Sara Ahmed,4
ORD-10216,2023-01-23,Bob Smith,customer1476@email.com,Australia,Sydney,Home & Kitchen,Rice Cooker,4,109.98,439.92,10,43.99,31.67,427.6,Bank Transfer,Express,Cancelled,Nadia Islam,5
ORD-10217,2023-01-23,Sam Wilson,customer8426@email.com,Pakistan,Islamabad,Books,Cloud Computing,8,9.62,76.96,10,7.7,5.54,74.8,Credit Card,Standard,Returned,Ali Raza,4
ORD-10218,2023-01-23,Eve Turner,customer9974@email.com,Australia,Berlin,Books,Cloud Computing,1,47.35,47.35,0,0.0,3.79,51.14,Credit Card,Express,Delivered,Ali Raza,5
ORD-10219,2023-01-23,Ivan Drago,customer2947@email.com,USA,New York,Electronics,Smartphone,4,963.75,3855.0,0,0.0,308.4,4163.4,COD,Standard,Shipped,John Doe,4
ORD-10220,2023-01-23,Mike Ross,customer4331@email.com,UK,Toronto,Electronics,Webcam,6,1483.31,8899.86,5,444.99,676.39,9131.26,COD,Free Shipping,Shipped,Usman Khan,5
ORD-10221,2023-01-23,Laura Palmer,customer6260@email.com,USA,Berlin,Clothing,T-Shirt,4,58.2,232.8,5,11.64,17.69,238.85,Credit Card,Free Shipping,Returned,John Doe,2
ORD-10222,2023-01-23,Sam Wilson,customer7066@email.com,UK,Lahore,Electronics,Power Bank,6,139.56,837.36,10,83.74,60.29,813.91,Credit Card,Free Shipping,Delivered,Usman Khan,3
ORD-10223,2023-01-24,Ivan Drago,customer8647@email.com,USA,Toronto,Home & Kitchen,Kettle,5,299.05,1495.25,0,0.0,119.62,1614.87,Bank Transfer,Express,Processing,Usman Khan,5
ORD-10224,2023-01-24,Julia Roberts,customer6469@email.com,India,Dubai,Books,Web Dev,9,33.7,303.3,5,15.16,23.05,311.19,Debit Card,Express,Cancelled,Sara Ahmed,1
ORD-10225,2023-01-24,Sam Wilson,customer2593@email.com,India,Sydney,Electronics,Laptop,9,359.15,3232.35,0,0.0,258.59,3490.94,COD,Standard,Cancelled,Sara Ahmed,5
ORD-10226,2023-01-24,Julia Roberts,customer8704@email.com,Canada,London,Electronics,Smartwatch,4,1183.51,4734.04,0,0.0,378.72,5112.76,Credit Card,Overnight,Shipped,Ali Raza,3
ORD-10227,2023-01-24,Laura Palmer,customer7154@email.com,USA,Karachi,Clothing,Dress,4,38.53,154.12,10,15.41,11.1,149.81,Debit Card,Standard,Delivered,Nadia Islam,5
ORD-10228,2023-01-24,Nina Simone,customer1256@email.com,India,Islamabad,Clothing,Tracksuit,8,46.49,371.92,10,37.19,26.78,361.51,Debit Card,Standard,Shipped,Ali Raza,4
ORD-10229,2023-01-24,Hina Khan,customer7512@email.com,UAE,Sydney,Home & Kitchen,Microwave,4,55.16,220.64,0,0.0,17.65,238.29,COD,Standard,Delivered,Usman Khan,4
ORD-10230,2023-01-24,Priya Sharma,customer3991@email.com,Germany,Mumbai,Books,SQL Mastery,2,26.97,53.94,0,0.0,4.32,58.26,Bank Transfer,Express,Delivered,Nadia Islam,2
ORD-10231,2023-01-24,Quinn Hughes,customer2417@email.com,UK,Sydney,Clothing,Shorts,2,68.65,137.3,10,13.73,9.89,133.46,Credit Card,Standard,Delivered,John Doe,4
ORD-10232,2023-01-25,Tina Fey,customer8760@email.com,Germany,New York,Electronics,Laptop,1,796.11,796.11,0,0.0,63.69,859.8,Debit Card,Free Shipping,Delivered,Usman Khan,3
ORD-10233,2023-01-25,Diana Prince,customer8965@email.com,India,Sydney,Books,Python Basics,5,43.99,219.95,0,0.0,17.6,237.55,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-10234,2023-01-25,Frank Castle,customer5114@email.com,India,Sydney,Books,Web Dev,6,54.84,329.04,5,16.45,25.01,337.6,COD,Free Shipping,Delivered,Ali Raza,4
ORD-10235,2023-01-25,Laura Palmer,customer9301@email.com,Pakistan,Karachi,Electronics,Tablet,9,249.71,2247.39,0,0.0,179.79,2427.18,Debit Card,Standard,Delivered,Ali Raza,5
ORD-10236,2023-01-25,Rachel Green,customer3552@email.com,UK,London,Clothing,Dress,5,17.61,88.05,0,0.0,7.04,95.09,COD,Overnight,Delivered,John Doe,5
ORD-10237,2023-01-25,Grace Lee,customer6407@email.com,UAE,Toronto,Electronics,Laptop,6,76.87,461.22,20,92.24,29.52,398.5,Credit Card,Express,Delivered,Ali Raza,4
ORD-10238,2023-01-25,Eve Turner,customer5733@email.com,Pakistan,Karachi,Books,Web Dev,6,12.9,77.4,10,7.74,5.57,75.23,Credit Card,Express,Processing,Ali Raza,3
ORD-10239,2023-01-25,Julia Roberts,customer3042@email.com,USA,New York,Sports,Gym Bag,3,331.71,995.13,10,99.51,71.65,967.27,Credit Card,Express,Delivered,Nadia Islam,4
ORD-10240,2023-01-25,Frank Castle,customer3181@email.com,Germany,New York,Sports,Dumbbells,4,365.92,1463.68,5,73.18,111.24,1501.74,Credit Card,Express,Processing,Usman Khan,5
ORD-10241,2023-01-25,Nina Simone,customer5492@email.com,UK,Mumbai,Home & Kitchen,Juicer,1,318.87,318.87,10,31.89,22.96,309.94,PayPal,Express,Delivered,Nadia Islam,3
ORD-10242,2023-01-26,Frank Castle,customer4558@email.com,Pakistan,Dubai,Electronics,Mouse,4,403.38,1613.52,20,322.7,103.27,1394.09,COD,Express,Processing,Nadia Islam,5
ORD-10243,2023-01-26,Nina Simone,customer4658@email.com,UAE,Toronto,Electronics,Keyboard,1,493.55,493.55,10,49.36,35.54,479.73,PayPal,Express,Returned,Ali Raza,1
ORD-10244,2023-01-26,Laura Palmer,customer3694@email.com,Pakistan,New York,Home & Kitchen,Blender,5,203.59,1017.95,0,0.0,81.44,1099.39,PayPal,Standard,Delivered,Usman Khan,3
ORD-10245,2023-01-26,Laura Palmer,customer4884@email.com,UAE,Karachi,Home & Kitchen,Rice Cooker,8,44.01,352.08,10,35.21,25.35,342.22,COD,Standard,Delivered,Ali Raza,4
ORD-10246,2023-01-26,Hina Khan,customer5780@email.com,UAE,New York,Home & Kitchen,Vacuum,8,252.23,2017.84,5,100.89,153.36,2070.31,COD,Standard,Shipped,Ali Raza,4
ORD-10247,2023-01-26,Julia Roberts,customer4284@email.com,USA,Sydney,Books,AI Future,5,59.11,295.55,10,29.56,21.28,287.27,PayPal,Free Shipping,Shipped,Nadia Islam,4
ORD-10248,2023-01-26,Priya Sharma,customer6952@email.com,India,Dubai,Electronics,Webcam,2,573.17,1146.34,5,57.32,87.12,1176.14,Credit Card,Overnight,Delivered,Sara Ahmed,5
ORD-10249,2023-01-26,Tina Fey,customer8517@email.com,Pakistan,New York,Books,Python Basics,6,46.41,278.46,20,55.69,17.82,240.59,Credit Card,Standard,Cancelled,Sara Ahmed,3
ORD-10250,2023-01-26,Hina Khan,customer7162@email.com,Canada,Sydney,Home & Kitchen,Air Fryer,1,210.01,210.01,10,21.0,15.12,204.13,PayPal,Standard,Delivered,Nadia Islam,4
ORD-10251,2023-01-27,Ivan Drago,customer6106@email.com,Germany,Mumbai,Electronics,Webcam,7,235.33,1647.31,0,0.0,131.78,1779.09,Debit Card,Express,Processing,Nadia Islam,5
ORD-10252,2023-01-27,Mike Ross,customer3166@email.com,Pakistan,New York,Books,Web Dev,4,37.02,148.08,0,0.0,11.85,159.93,Debit Card,Standard,Delivered,Ali Raza,4
ORD-10253,2023-01-27,Tina Fey,customer5397@email.com,Canada,Dubai,Books,Business Analytics,5,21.49,107.45,5,5.37,8.17,110.25,Debit Card,Overnight,Delivered,Usman Khan,1
ORD-10254,2023-01-27,Quinn Hughes,customer8668@email.com,UAE,Karachi,Home & Kitchen,Kettle,6,33.07,198.42,0,0.0,15.87,214.29,COD,Overnight,Delivered,Ali Raza,5
ORD-10255,2023-01-27,Sam Wilson,customer4392@email.com,UK,Mumbai,Electronics,Smartwatch,1,970.65,970.65,0,0.0,77.65,1048.3,COD,Overnight,Delivered,Ali Raza,5
ORD-10256,2023-01-27,Quinn Hughes,customer4711@email.com,USA,Berlin,Home & Kitchen,Toaster,9,346.39,3117.51,0,0.0,249.4,3366.91,Bank Transfer,Free Shipping,Returned,John Doe,2
ORD-10257,2023-01-27,Grace Lee,customer6879@email.com,UK,Toronto,Electronics,Headphones,4,549.92,2199.68,0,0.0,175.97,2375.65,COD,Express,Shipped,Ali Raza,5
ORD-10258,2023-01-27,Alice Johnson,customer2586@email.com,Germany,Sydney,Sports,Jump Rope,8,200.03,1600.24,25,400.06,96.01,1296.19,Credit Card,Express,Processing,Usman Khan,4
ORD-10259,2023-01-27,Tina Fey,customer8138@email.com,USA,Mumbai,Clothing,T-Shirt,5,134.74,673.7,0,0.0,53.9,727.6,Credit Card,Overnight,Returned,Ali Raza,3
ORD-10260,2023-01-27,Nina Simone,customer8662@email.com,Pakistan,Dubai,Clothing,T-Shirt,8,123.91,991.28,0,0.0,79.3,1070.58,PayPal,Express,Delivered,Nadia Islam,4
ORD-10261,2023-01-28,Quinn Hughes,customer8404@email.com,USA,Mumbai,Clothing,Sweater,1,110.09,110.09,0,0.0,8.81,118.9,Debit Card,Free Shipping,Delivered,Usman Khan,4
ORD-10262,2023-01-28,Mike Ross,customer9556@email.com,UAE,Toronto,Home & Kitchen,Blender,8,114.54,916.32,5,45.82,69.64,940.14,Debit Card,Overnight,Cancelled,Nadia Islam,5
ORD-10263,2023-01-28,Bob Smith,customer4939@email.com,Australia,Berlin,Sports,Yoga Mat,4,455.83,1823.32,0,0.0,145.87,1969.19,Credit Card,Standard,Shipped,John Doe,5
ORD-10264,2023-01-28,Nina Simone,customer4199@email.com,UAE,Sydney,Electronics,Tablet,2,273.9,547.8,10,54.78,39.44,532.46,COD,Free Shipping,Shipped,John Doe,4
ORD-10265,2023-01-28,Alice Johnson,customer7941@email.com,USA,Dubai,Books,Cloud Computing,6,39.47,236.82,0,0.0,18.95,255.77,Credit Card,Express,Delivered,Usman Khan,3
ORD-10266,2023-01-28,Eve Turner,customer1981@email.com,UK,Toronto,Electronics,Smartwatch,2,91.76,183.52,10,18.35,13.21,178.38,COD,Standard,Processing,Sara Ahmed,5
ORD-10267,2023-01-28,Grace Lee,customer4552@email.com,USA,Sydney,Books,Deep Learning,5,40.4,202.0,15,30.3,13.74,185.44,PayPal,Overnight,Delivered,Sara Ahmed,5
ORD-10268,2023-01-28,Sam Wilson,customer1921@email.com,Pakistan,Karachi,Electronics,Smartphone,2,451.86,903.72,0,0.0,72.3,976.02,Credit Card,Standard,Processing,Usman Khan,3
ORD-10269,2023-01-28,Nina Simone,customer4658@email.com,UAE,Sydney,Sports,Yoga Mat,3,229.24,687.72,5,34.39,52.27,705.6,Credit Card,Free Shipping,Returned,Usman Khan,2
ORD-10270,2023-01-28,Nina Simone,customer4995@email.com,Pakistan,Toronto,Books,Machine Learning,6,23.99,143.94,5,7.2,10.94,147.68,Credit Card,Free Shipping,Shipped,Nadia Islam,5
